date_time timestamp pressure accel_x accel_y accel_z gyro_x gyro_y gyro_z
2025-05-13 18:59:34.928 09:53.2 1202.8 0.0413 -0.0103 0.9702 -2.2 1.3 0.3
2025-05-13 18:59:35.028 09:53.3 1215.9 0.0322 -0.0168 0.9636 -2.0 1.3 0.3
2025-05-13 18:59:35.128 09:53.4 1229.0 0.0344 -0.0090 0.9761 -2.4 1.4 0.3
2025-05-13 18:59:35.228 09:53.5 1242.1 0.0269 -0.0156 0.9705 -2.1 1.4 0.1
2025-05-13 18:59:35.329 09:53.6 1229.0 0.0374 -0.0151 0.9685 -2.4 1.5 0.2
2025-05-13 18:59:35.428 09:53.7 1202.8 0.0291 -0.0212 0.9761 -2.2 1.3 0.2
2025-05-13 18:59:35.529 09:53.8 1189.7 0.0276 -0.0134 0.9673 -2.2 1.5 0.2
2025-05-13 18:59:35.628 09:53.9 1202.8 0.0349 -0.0137 0.9631 -2.3 1.2 0.3
2025-05-13 18:59:35.728 09:54.0 1229.0 0.0354 -0.0105 0.9771 -2.3 1.4 0.2
2025-05-13 18:59:35.828 09:54.1 1215.9 0.0383 -0.0146 0.9712 -2.2 1.4 0.1
2025-05-13 18:59:35.928 09:54.2 1189.7 0.0381 -0.0161 0.9731 -2.4 1.3 0.1
2025-05-13 18:59:36.028 09:54.3 1229.0 0.0369 -0.0146 0.9712 -2.4 1.3 0.0
2025-05-13 18:59:36.129 09:54.4 1255.2 0.0352 -0.0144 0.9729 -2.1 1.5 0.2
2025-05-13 18:59:36.228 09:54.5 1215.9 0.0300 -0.0186 0.9651 -2.2 1.3 0.3
2025-05-13 18:59:36.328 09:54.6 1215.9 0.0310 -0.0166 0.9670 -2.4 1.4 0.2
2025-05-13 18:59:36.428 09:54.7 1215.9 0.0349 -0.0181 0.9656 -2.3 1.4 0.0
2025-05-13 18:59:36.549 09:54.8 1202.8 0.0356 -0.0095 0.9756 -2.2 1.2 0.2
2025-05-13 18:59:36.628 09:54.9 1242.1 0.0410 -0.0151 0.9697 -2.2 1.4 0.4
2025-05-13 18:59:36.729 09:55.0 1215.9 0.0388 -0.0134 0.9741 -2.1 1.5 0.3
2025-05-13 18:59:36.828 09:55.1 1202.8 0.0383 -0.0146 0.9749 -2.2 1.4 0.3
2025-05-13 18:59:36.928 09:55.2 1242.1 0.0332 -0.0139 0.9641 -2.5 1.3 0.3
2025-05-13 18:59:37.028 09:55.3 1242.1 0.0386 -0.0117 0.9697 -2.0 1.2 0.3
2025-05-13 18:59:37.128 09:55.4 1268.3 0.0283 -0.0166 0.9675 -2.2 1.1 0.3
2025-05-13 18:59:37.228 09:55.5 1281.4 0.0249 -0.0142 0.9695 -2.2 1.2 0.1
2025-05-13 18:59:37.328 09:55.6 1268.3 0.0342 -0.0190 0.9746 -2.2 1.3 0.1
2025-05-13 18:59:37.428 09:55.7 1268.3 0.0308 -0.0154 0.9673 -2.3 1.3 0.2
2025-05-13 18:59:37.528 09:55.8 1255.2 0.0330 -0.0129 0.9692 -2.4 1.4 0.2
2025-05-13 18:59:37.628 09:55.9 1215.9 0.0327 -0.0173 0.9739 -2.2 1.6 0.2
2025-05-13 18:59:37.729 09:56.0 1202.8 0.0283 -0.0229 0.9683 -2.1 1.2 0.3
2025-05-13 18:59:37.828 09:56.1 1229.0 0.0315 -0.0139 0.9814 -2.3 1.4 0.2
2025-05-13 18:59:37.928 09:56.2 1242.1 0.0369 -0.0171 0.9705 -2.1 1.3 0.2
2025-05-13 18:59:38.028 09:56.3 1242.1 0.0405 -0.0200 0.9675 -2.2 1.1 0.3
2025-05-13 18:59:38.128 09:56.4 1242.1 0.0410 -0.0107 0.9670 -2.2 1.3 0.3
2025-05-13 18:59:38.228 09:56.5 1229.0 0.0388 -0.0105 0.9722 -2.2 1.4 0.1
2025-05-13 18:59:38.328 09:56.6 1229.0 0.0295 -0.0149 0.9658 -2.3 1.1 0.4
2025-05-13 18:59:38.429 09:56.7 1242.1 0.0325 -0.0159 0.9653 -2.2 1.3 0.2
2025-05-13 18:59:38.528 09:56.8 1229.0 0.0400 -0.0173 0.9719 -2.2 1.2 0.4
2025-05-13 18:59:38.628 09:56.9 1215.9 0.0300 -0.0161 0.9624 -2.0 1.2 0.2
