timestamp,pressure,accel_x,accel_y,accel_z
2025-05-09 12:41:19.904872,481.9,0.0327,-0.0131,0.966
2025-05-09 12:41:19.905126,481.9,0.0327,-0.0131,0.966
2025-05-09 12:41:20.716404,455.7,0.0344,-0.01,0.9714
2025-05-09 12:41:20.801891,468.8,0.038,-0.01,0.9707
2025-05-09 12:41:20.911389,521.2,0.0385,-0.017,0.9777
2025-05-09 12:41:21.512156,495.0,0.0383,-0.0107,0.965
2025-05-09 12:41:21.512328,495.0,0.0383,-0.0107,0.965
2025-05-09 12:41:22.111163,508.1,0.0356,-0.008,0.9736
2025-05-09 12:41:22.111285,508.1,0.0356,-0.008,0.9736
2025-05-09 12:41:22.313839,508.1,0.0351,-0.0148,0.9621
2025-05-09 12:41:22.314032,508.1,0.0351,-0.0148,0.9621
2025-05-09 12:41:22.357148,508.1,0.0351,-0.0148,0.9621
2025-05-09 12:41:22.357349,508.1,0.0351,-0.0148,0.9621
2025-05-09 12:41:22.364569,495.0,0.0371,-0.0104,0.9602
2025-05-09 12:41:22.364758,495.0,0.0371,-0.0104,0.9602
2025-05-09 12:41:23.665723,508.1,0.0371,-0.0156,0.9794
2025-05-09 12:41:23.666023,508.1,0.0371,-0.0156,0.9794
2025-05-09 12:41:24.131458,481.9,0.0346,-0.0168,0.9731
2025-05-09 12:41:24.213184,481.9,0.0317,-0.0124,0.9733
2025-05-09 12:41:24.213540,481.9,0.0317,-0.0124,0.9733
2025-05-09 12:41:25.363665,508.1,0.0334,-0.0161,0.9694
2025-05-09 12:41:25.364033,508.1,0.0334,-0.0161,0.9694
2025-05-09 12:41:28.615697,521.2,0.0327,-0.0117,0.9702
2025-05-09 12:41:28.616272,521.2,0.0327,-0.0117,0.9702
2025-05-09 12:41:28.655217,521.2,0.0327,-0.0117,0.9702
2025-05-09 12:41:28.655730,521.2,0.0327,-0.0117,0.9702
2025-05-09 12:41:28.963672,547.4,0.0378,-0.0156,0.9663
2025-05-09 12:41:28.963885,547.4,0.0378,-0.0156,0.9663
2025-05-09 12:41:29.265558,560.5,0.0354,-0.0102,0.9755
2025-05-09 12:41:29.266282,560.5,0.0354,-0.0102,0.9755
2025-05-09 12:41:29.811998,560.5,0.0358,-0.0061,0.9682
2025-05-09 12:41:29.812232,560.5,0.0358,-0.0061,0.9682
2025-05-09 12:41:29.912254,534.3,0.0324,-0.0151,0.9677
2025-05-09 12:41:29.912676,534.3,0.0324,-0.0151,0.9677
2025-05-09 12:41:30.756013,534.3,0.0327,-0.0112,0.9382
2025-05-09 12:41:30.756339,534.3,0.0327,-0.0112,0.9382
2025-05-09 12:41:30.783967,573.6,0.0324,-0.0112,0.9685
2025-05-09 12:41:31.111015,534.3,0.0371,-0.0144,0.9694
2025-05-09 12:41:31.111251,534.3,0.0371,-0.0144,0.9694
2025-05-09 12:41:31.450331,534.3,0.0346,-0.0112,0.9711
